pes_calls,iter_steps,tot_time,saddle_energy,saddle_fmax,success,method,dimer_rot,dimer_trans,init_energy,barrier,mol_id,spin,scf,rmsd_init_saddle,nghost,min_energy,rmsd_min_sad,rmsd_min_init
17,12,82.0,-7286.509869,0.0084,True,Sella,n/a,n/a,-7285.527326,-0.9825430000000779,073,doublets,,0.21108602894693843,0,-7290.375742,0.615026375577338,0.7232895249508741
37,29,420.0,-9443.973112,0.0049,True,Sella,n/a,n/a,-9441.07464,-2.8984719999989466,073,singlets,,4.151683791307542,0,-9450.988022,1.2011739734744622,1.6017378617100884
34,14,121.0,-9314.430334,0.0094,True,Sella,n/a,n/a,-9312.490554,-1.93978000000061,074,doublets,,2.919295562648656,0,-9314.775541,1.288304552459795,1.6276323777633945
21,14,83.0,-5275.782293,0.0081,True,Sella,n/a,n/a,-5272.913556,-2.8687369999997827,074,singlets,,0.3658151260202524,0,-5280.71238,0.958359236346589,0.6067483923720677
94,35,373.0,-7320.063818,0.0052,True,Sella,n/a,n/a,-7317.850345,-2.2134729999997944,075,doublets,,5.677422082421749,0,-7320.074658,0.9878947169981452,2.183003111836437
21,14,73.0,-8272.949418,0.0038,True,Sella,n/a,n/a,-8271.4817,-1.467717999999877,075,singlets,,0.20673002642380686,0,-8276.94529,0.9256157576015479,0.4459851237938318
24,16,167.0,-6318.159128,0.0071,True,Sella,n/a,n/a,-6316.892144,-1.2669839999998658,076,doublets,,0.2766846741812746,0,-6320.899129,0.42079653184080895,0.3544016888163937
56,46,508.0,-7386.548382,0.0096,True,Sella,n/a,n/a,-7383.340663,-3.2077189999999973,076,singlets,,1.42845702665518,0,-7393.258914,2.3959401254918826,1.0254994310270162
20,12,197.0,-9399.990548,0.0079,True,Sella,n/a,n/a,-9399.770169,-0.22037900000032096,077,doublets,,0.37039094274005346,0,-9402.886134,1.3702788565556447,0.4819656541069394
35,27,165.0,-7268.753001,0.0092,True,Sella,n/a,n/a,-7266.364882,-2.388119000000188,077,singlets,,0.45265618555200465,0,-7274.80367,0.6396370213552403,0.5885140573759794
31,14,37.0,-7230.189969,0.0064,True,Sella,n/a,n/a,-7226.756187,-3.4337820000000647,078,doublets,,0.19421101267822316,0,-7232.124806,0.37433590073423884,0.24985815014967028
41,33,193.0,-9328.204674,0.0043,True,Sella,n/a,n/a,-9321.992104,-6.212569999999687,078,singlets,,2.1939784424971682,0,-9333.292865,1.5620471674258114,0.8316271938760502
23,12,35.0,-8258.034656,0.0097,True,Sella,n/a,n/a,-8256.077348,-1.9573079999991023,079,doublets,,0.26038072293187847,0,-8259.330104,0.47656181989250546,0.6214918747069235
18,12,15.0,-6213.358928,0.0081,True,Sella,n/a,n/a,-6210.951625,-2.4073029999999562,079,singlets,,0.16016410958736801,0,-6218.158304,0.40867906171332025,0.3441136266571173
15,8,178.0,-7405.810874,0.0095,True,Sella,n/a,n/a,-7404.730895,-1.079979000000094,080,doublets,,0.25649651268085166,0,-7408.566845,1.2625658874894043,1.0479112192280882
28,19,111.0,-8272.208022,0.0084,True,Sella,n/a,n/a,-8270.945138,-1.262884000001577,080,singlets,,0.2978933295344486,0,-8276.931285,2.338949257311562,1.0523935814317218
25,17,30.0,-4236.089538,0.0095,True,Sella,n/a,n/a,-4235.287392,-0.8021459999999934,081,doublets,,0.35322104249364195,0,-4239.574374,0.5434394411993387,0.6793353224894212
34,25,310.0,-8390.257487,0.0084,True,Sella,n/a,n/a,-8387.191311,-3.0661760000002687,081,singlets,,1.3777163460445114,0,-8394.698765,0.7450815403941707,1.7769917882170172
33,25,248.0,-8343.837952,0.0086,True,Sella,n/a,n/a,-8341.494698,-2.3432539999994333,082,doublets,,0.5815884634805785,0,-8344.216959,0.464121052447828,0.1854024163552324
46,30,359.0,-8389.808199,0.0074,True,Sella,n/a,n/a,-8388.101379,-1.706819999999425,082,singlets,,1.0580081929887324,0,-8394.477641,0.6253503350213508,2.3106124736385754
24,16,25.0,-4238.307267,0.0059,True,Sella,n/a,n/a,-4237.214816,-1.0924510000004375,083,doublets,,1.3775630752622632,0,-4239.666066,1.6680060937169998,1.3994414664990464
32,23,207.0,-6330.846487,0.0086,True,Sella,n/a,n/a,-6328.585829,-2.2606580000001486,083,singlets,,0.2257730701753015,0,-6337.991809,3.220917429961423,0.4411901581079603
68,35,478.0,-8376.558448,0.0088,True,Sella,n/a,n/a,-8371.188084,-5.370364000000336,084,doublets,,1.7246051183682147,0,-8376.631629,0.9342467238942094,3.148260440089123
29,21,124.0,-6302.244309,0.0071,True,Sella,n/a,n/a,-6300.863651,-1.3806580000000395,084,singlets,,0.30374097663688665,0,-6305.432541,0.2659141080727044,0.27387782320115234
32,18,151.0,-9312.428503,0.0046,True,Sella,n/a,n/a,-9311.068373,-1.360129999999117,085,doublets,,0.5086120406499499,0,-9313.960895,0.19640741211197202,0.5538802668340123
39,30,29.0,-6213.067512,0.0087,True,Sella,n/a,n/a,-6208.248191,-4.819320999999945,085,singlets,,0.40629283015476153,0,-6216.637369,0.3455183775066456,0.4997318096753479
31,23,194.0,-7318.792882,0.0087,True,Sella,n/a,n/a,-7316.788903,-2.003979000000072,086,doublets,,0.8221669092567432,0,-7321.354708,1.0850746965885227,2.2374132582807866
54,33,486.0,-9445.417778,0.0096,True,Sella,n/a,n/a,-9445.507613,0.0898349999988568,086,singlets,,1.2654116660576493,0,-9451.109584,1.145123641290604,1.6396582510417457
42,35,469.0,-9344.932616,0.0091,True,Sella,n/a,n/a,-9340.772638,-4.159977999999683,087,doublets,,1.0893295267137806,0,-9345.012398,0.06623254424099534,1.886770777922609
37,25,28.0,-4187.261399,0.0054,True,Sella,n/a,n/a,-4182.569084,-4.692315000000235,087,singlets,,0.7430771071608746,0,-4191.389327,0.37998318110725543,0.6572219982476798
23,13,204.0,-8429.954177,0.0031,True,Sella,n/a,n/a,-8429.438538,-0.5156389999992825,088,doublets,,0.7820996794553766,0,-8432.57815,0.39748099956840854,0.46762592196568015
31,19,189.0,-6333.083338,0.008,True,Sella,n/a,n/a,-6332.307295,-0.7760430000007545,088,singlets,,0.20770732526890212,0,-6337.991819,0.29915561174526945,3.243999728088275
30,14,245.0,-9432.322052,0.0082,True,Sella,n/a,n/a,-9430.317504,-2.0045479999989766,089,doublets,,1.6574778095435916,0,-9434.030362,1.184590950558294,2.7746983350012466
35,27,24.0,-5156.712314,0.007,True,Sella,n/a,n/a,-5151.210159,-5.50215500000013,089,singlets,,0.3422830988148186,0,-5160.204759,0.5876259719442204,0.4760979416150708
21,14,25.0,-5206.924685,0.0048,True,Sella,n/a,n/a,-5204.907387,-2.017297999999755,090,doublets,,0.2888322938523948,0,-5209.28566,0.6352115913477948,0.7373094261740706
38,29,31.0,-4219.213494,0.0037,True,Sella,n/a,n/a,-4217.996811,-1.216682999999648,090,singlets,,0.5082662871230853,0,-4224.06045,3.1429210057865262,0.42260420911199603
21,16,218.0,-9432.532776,0.0078,True,Sella,n/a,n/a,-9431.000142,-1.5326339999992342,091,doublets,,0.3286543169890068,0,-9433.927958,2.755499115694464,2.699569293170803
34,23,234.0,-7331.153198,0.0093,True,Sella,n/a,n/a,-7328.834479,-2.3187189999998736,091,singlets,,0.6637409194422708,0,-7338.276748,1.2895737198262291,1.3831632371007314
25,18,122.0,-7318.628989,0.0052,True,Sella,n/a,n/a,-7316.998671,-1.6303179999995336,092,doublets,,0.5031235015351497,0,-7321.17943,0.29374155186187195,1.0705119568804078
28,20,21.0,-6213.793237,0.0063,True,Sella,n/a,n/a,-6212.736819,-1.0564180000001215,092,singlets,,0.21403098757500008,0,-6218.158384,0.7234988978147479,0.7498527029508891
19,13,33.0,-6230.578017,0.0064,True,Sella,n/a,n/a,-6230.523244,-0.05477299999984098,093,doublets,,0.173981356994128,0,-6233.537955,0.2928840905110209,0.2610844043384597
32,20,212.0,-10384.267532,0.0037,True,Sella,n/a,n/a,-10382.116982,-2.150550000000294,093,singlets,,0.2817765476155166,0,-10389.134229,0.6652059540607249,0.505316910247479
28,20,267.0,-8376.021066,0.0045,True,Sella,n/a,n/a,-8374.491564,-1.529501999999411,094,doublets,,1.3933080872560095,0,-8377.746281,2.2077666438522954,3.5216691232603488
36,22,129.0,-9328.220038,0.0055,True,Sella,n/a,n/a,-9326.985228,-1.234809999999925,094,singlets,,0.8634545557897998,0,-9333.292965,1.5234736061199767,1.100059670273434
108,67,1144.0,-8374.689695,0.0097,True,Sella,n/a,n/a,-8368.292186,-6.397508999998536,095,doublets,,2.477920378490549,0,-8377.475109,1.6805126198718687,0.424582520466634
41,34,378.0,-10384.567354,0.0075,True,Sella,n/a,n/a,-10382.27543,-2.2919240000010177,095,singlets,,0.4682342872070739,0,-10388.909672,0.43030058544504507,0.3425269569080989
20,16,159.0,-8374.987019,0.0084,True,Sella,n/a,n/a,-8374.220204,-0.7668150000008609,096,doublets,,0.16977866846910128,0,-8377.338288,1.879955137953951,1.334144251709552
72,43,51.0,-7219.747982,0.0085,True,Sella,n/a,n/a,-7212.363275,-7.384707000000162,096,singlets,,1.6262499643539605,0,-7218.896942,4.398512334255024,0.49080531687187784
27,22,200.0,-8373.884044,0.0078,True,Sella,n/a,n/a,-8373.482114,-0.401929999999993,097,doublets,,0.395704019592055,0,-8377.233348,0.9810082977717509,0.7459057616897631
43,35,592.0,-9446.861052,0.0055,True,Sella,n/a,n/a,-9440.991186,-5.869866000000911,097,singlets,,3.8745373738597224,0,-9450.987422,0.9861991604279317,2.3572585362659795
23,17,117.0,-7320.50806,0.0051,True,Sella,n/a,n/a,-7318.105727,-2.4023329999999987,098,doublets,,0.2748915622184942,0,-7321.342962,0.3706477181553453,0.41013189809367184
40,30,452.0,-9443.655349,0.0055,True,Sella,n/a,n/a,-9441.220705,-2.4346440000008442,098,singlets,,1.1290816594378863,0,-9450.642639,1.1600885879607175,1.4486493747388358
29,18,192.0,-8342.898278,0.0034,True,Sella,n/a,n/a,-8342.000794,-0.8974840000009863,099,doublets,,0.3037446806181766,0,-8345.195102,0.32558509306140704,0.31268409622750215
38,26,330.0,-7386.21153,0.0092,True,Sella,n/a,n/a,-7383.479316,-2.732213999999658,099,singlets,,1.5939656605123012,0,-7393.25882,2.12783176197315,1.204828725881446
35,29,269.0,-10371.084373,0.0062,True,Sella,n/a,n/a,-10365.132617,-5.951756000000387,100,doublets,,0.22784665440078689,0,-10372.464085,1.3847664393135815,2.9493300275377115
56,44,45.0,-7216.609868,0.007,True,Sella,n/a,n/a,-7213.391596,-3.2182719999991605,100,singlets,,0.6596582811305746,0,-7219.773308,0.7822240256015003,0.49790953089522794
17,12,131.0,-8344.147421,0.0097,True,Sella,n/a,n/a,-8343.567016,-0.580404999998791,101,doublets,,0.20399188355775813,0,-8346.712237,0.3333058256739802,0.40225662027486064
31,20,20.0,-8181.861324,0.006,True,Sella,n/a,n/a,-8179.992109,-1.8692150000006222,101,singlets,,0.42435662659033707,0,-8186.425195,0.35546293335923373,0.5001342411890772
52,34,379.0,-8374.914226,0.0073,True,Sella,n/a,n/a,-8372.999547,-1.9146790000013425,102,doublets,,1.9608271253526894,0,-8377.535909,1.235012178584994,1.8335080898145284
54,28,214.0,-5275.140263,0.0091,True,Sella,n/a,n/a,-5272.131399,-3.008864000000358,102,singlets,,0.46363685590016046,0,-5281.416306,0.30658081301266954,0.3520582385294711
20,13,366.0,-8461.554257,0.0027,True,Sella,n/a,n/a,-8460.387727,-1.1665300000004208,103,doublets,,0.1495230279561328,0,-8464.155106,0.5379378556717423,3.3895439815392647
28,19,115.0,-10296.019572,0.0095,True,Sella,n/a,n/a,-10295.364478,-0.6550939999997354,103,singlets,,0.449142491263238,0,-10299.367221,0.7219342865464426,0.41671101679326683
42,31,216.0,-7317.231524,0.0076,True,Sella,n/a,n/a,-7313.770705,-3.4608189999999013,104,doublets,,4.6249982576839495,0,-7321.249697,0.49854888177305823,1.269941333881421
32,25,295.0,-8387.37272,0.0093,True,Sella,n/a,n/a,-8384.761719,-2.6110009999993053,104,singlets,,0.2927542990996479,0,-8394.620882,2.466520563119051,0.8711558192349178
46,35,213.0,-7286.022556,0.0076,True,Sella,n/a,n/a,-7283.411171,-2.611385000000155,105,doublets,,1.003031176689337,0,-7287.734074,0.8308158596117603,0.784603488072402
32,20,328.0,-9445.114286,0.0028,True,Sella,n/a,n/a,-9444.052019,-1.0622669999993377,105,singlets,,0.42591662901419575,0,-9450.856035,0.5617784380800808,0.6839209012001827
18,10,86.0,-7318.348639,0.004,True,Sella,n/a,n/a,-7317.629814,-0.7188249999999243,106,doublets,,0.1736533892342538,0,-7321.876655,0.9237463226294893,0.9427233589532972
34,25,145.0,-8269.350526,0.0065,True,Sella,n/a,n/a,-8266.930339,-2.4201869999997143,106,singlets,,0.310164601219876,0,-8276.594773,3.667182227832084,3.64436951513456
30,20,317.0,-6349.01679,0.0062,True,Sella,n/a,n/a,-6347.94496,-1.0718299999998635,107,doublets,,1.6828660498912258,0,-6351.285776,1.326656328804926,0.9349141404425254
90,56,377.0,-9328.349454,0.0062,True,Sella,n/a,n/a,-9324.829149,-3.5203050000000076,107,singlets,,1.6727727844225715,0,-9333.292959,0.3644171662085567,1.2858165836782023
28,19,127.0,-6263.027773,0.0034,True,Sella,n/a,n/a,-6260.867671,-2.1601019999998243,108,doublets,,0.314621058979618,0,-6264.790728,0.9142831832851157,0.867829495830206
37,24,148.0,-7270.445598,0.007,True,Sella,n/a,n/a,-7263.266401,-7.179197000000386,108,singlets,,3.2053068637245836,0,-7271.765894,0.3716157296312789,0.567907245583022
32,16,236.0,-10369.622647,0.0055,True,Sella,n/a,n/a,-10367.841874,-1.7807730000004085,109,doublets,,0.45669978033757985,0,-10372.145542,1.739720446071995,2.2574951949633535
37,28,256.0,-6300.507563,0.0077,True,Sella,n/a,n/a,-6292.10218,-8.405383000000256,109,singlets,,0.31759775283647856,0,-6305.671401,0.7137023056351878,0.7167838763934962
18,13,181.0,-6317.344331,0.0069,True,Sella,n/a,n/a,-6317.295076,-0.04925499999990279,110,doublets,,0.1823873841959783,0,-6320.899139,0.6929122724433014,0.7202336417308219
38,29,285.0,-10382.454758,0.0052,True,Sella,n/a,n/a,-10379.927689,-2.5270689999997558,110,singlets,,1.8096687211019669,0,-10389.606149,1.1764926822893786,1.1272185430378554
23,15,173.0,-9344.126071,0.0086,True,Sella,n/a,n/a,-9341.72602,-2.4000510000005306,111,doublets,,0.4070281726932294,0,-9345.789962,0.4500168048008807,0.2984263790320677
122,96,860.0,-6331.665235,0.0087,True,Sella,n/a,n/a,-6329.339809,-2.325426000000334,111,singlets,,1.3107914032841381,0,-6337.991815,2.2597377905888574,3.211063568263926
19,11,117.0,-10371.589992,0.0077,True,Sella,n/a,n/a,-10371.22686,-0.36313199999858625,112,doublets,,0.20618457325404904,0,-10372.47824,2.273505650372324,3.008963266038501
85,79,690.0,-6330.364063,0.003,True,Sella,n/a,n/a,-6332.51943,2.1553670000002967,112,singlets,,3.4659658308952035,0,-6337.991821,1.6490167412686676,0.3042346180345131
35,25,302.0,-9400.130081,0.0036,True,Sella,n/a,n/a,-9397.321456,-2.8086249999996653,113,doublets,,0.506839499073233,0,-9400.507323,0.3928376402306143,0.15803996476675589
22,16,201.0,-9416.044206,0.0093,True,Sella,n/a,n/a,-9415.670522,-0.37368400000013935,113,singlets,,0.4946088479572987,0,-9419.339665,1.763183313223111,2.7144316950295706
37,23,388.0,-8374.595952,0.0056,True,Sella,n/a,n/a,-8373.783788,-0.8121639999990293,114,doublets,,1.0985205245929897,0,-8377.439732,0.3759731685949571,1.0757869891317364
30,22,296.0,-9443.698918,0.0087,True,Sella,n/a,n/a,-9441.535515,-2.1634030000004714,114,singlets,,1.4047627914475382,0,-9450.855187,1.362160846701183,1.2640174662909298
23,11,213.0,-9398.801059,0.0075,True,Sella,n/a,n/a,-9397.986153,-0.8149059999996098,115,doublets,,0.21351207771642763,0,-9402.94018,1.4067762264234192,2.2573164060746294
67,42,309.0,-7301.35628,0.0099,True,Sella,n/a,n/a,-7298.37282,-2.9834600000003775,115,singlets,,2.3865107365603264,0,-7306.676191,3.1398313518393564,0.4436019720397745
24,17,121.0,-7318.839174,0.0021,True,Sella,n/a,n/a,-7316.684818,-2.154356000000007,116,doublets,,0.6484057430220771,0,-7321.447151,1.5341961229739054,2.508418958911906
50,40,376.0,-10382.056478,0.0035,True,Sella,n/a,n/a,-10378.03188,-4.024597999999969,116,singlets,,1.576933773131604,0,-10389.659362,1.3786174726216132,1.2714126592979107
26,12,22.0,-4205.656566,0.0089,True,Sella,n/a,n/a,-4202.772102,-2.8844639999997526,117,doublets,,0.2407885354716081,0,-4207.207942,0.7263772967054345,0.7718848302673883
38,14,19.0,-3162.585425,0.0058,True,Sella,n/a,n/a,-3160.512766,-2.0726590000003853,117,singlets,,0.34052674273410677,0,-3165.193817,0.4515363456703078,0.3885453565720011
37,21,306.0,-9432.426642,0.0063,True,Sella,n/a,n/a,-9430.329844,-2.09679800000049,118,doublets,,1.289994191503853,0,-9432.821105,0.9648617882705486,1.7163173425758902
43,29,203.0,-9326.126027,0.0082,True,Sella,n/a,n/a,-9323.114598,-3.0114290000001347,118,singlets,,0.7831417413207135,0,-9333.292884,1.023133020463146,1.0114386606560961
20,14,82.0,-7288.705834,0.0065,True,Sella,n/a,n/a,-7288.362614,-0.343220000000656,119,doublets,,0.11111051078229962,0,-7290.304318,0.28097244791917486,0.2278127299525144
28,21,26.0,-5189.227505,0.0021,True,Sella,n/a,n/a,-5184.079479,-5.148025999999845,119,singlets,,0.3037362377084453,0,-5192.991172,0.41427363871068157,0.5204515791087292
35,20,414.0,-7405.246524,0.0061,True,Sella,n/a,n/a,-7400.07188,-5.1746439999997165,120,doublets,,0.3193899286967134,0,-7408.515925,0.18880242743335832,0.38129104016976284
67,42,58.0,-5243.678842,0.0036,True,Sella,n/a,n/a,-5219.584265,-24.094576999999845,120,singlets,,0.2893652953205388,0,-5249.130436,2.826315688147493,0.5250151071394096
18,11,83.0,-7288.305429,0.0056,True,Sella,n/a,n/a,-7287.79886,-0.5065690000001268,121,doublets,,0.09294549257059392,0,-7289.237322,0.7570322927644488,0.7356714524408574
38,29,31.0,-4219.213492,0.0097,True,Sella,n/a,n/a,-4218.003872,-1.2096199999996315,121,singlets,,0.5234413832084036,0,-4224.060457,0.5642651564030019,1.7296745706426302
38,17,141.0,-5262.791051,0.0062,True,Sella,n/a,n/a,-5261.258908,-1.5321430000003602,122,doublets,,0.3264950933744053,0,-5263.484854,0.5824664923604226,0.5724604623509958
29,21,343.0,-8442.487215,0.0099,True,Sella,n/a,n/a,-8439.973933,-2.51328199999989,122,singlets,,0.9592049016391727,0,-8449.549041,1.71282854392686,0.8744844664617238
83,39,565.0,-8376.620051,0.0096,True,Sella,n/a,n/a,-8374.52341,-2.0966410000000906,123,doublets,,2.6064973431097522,0,-8376.789477,4.412572540626805,1.835213667762826
32,22,253.0,-8389.732267,0.0088,True,Sella,n/a,n/a,-8387.742447,-1.989819999998872,123,singlets,,2.170177442153425,0,-8394.698752,0.4926507590301868,1.513306376386406
30,22,141.0,-6262.185712,0.0032,True,Sella,n/a,n/a,-6260.564972,-1.6207400000002963,124,doublets,,1.2126056867870205,0,-6264.695066,1.1326073063115922,0.6333116951197318
21,15,143.0,-8358.405191,0.0044,True,Sella,n/a,n/a,-8357.886771,-0.518420000000333,124,singlets,,0.29943992008138093,0,-8360.839555,0.20891222429497358,0.37685683690650174
31,16,231.0,-9432.344816,0.0097,True,Sella,n/a,n/a,-9430.475891,-1.8689250000006723,125,doublets,,5.013546980307833,0,-9432.908107,1.5237198837801051,2.1694858717508394
51,44,219.0,-10295.016159,0.0082,True,Sella,n/a,n/a,-10287.876135,-7.140024000000267,125,singlets,,0.7335052540550402,0,-10299.367214,0.8272035864820426,0.6275439796993827
38,25,174.0,-7287.548475,0.0043,True,Sella,n/a,n/a,-7284.624579,-2.9238959999993313,126,doublets,,2.8861962751691195,0,-7287.942134,0.16282936580779453,0.6862980534376749
107,61,793.0,-10386.899497,0.0097,True,Sella,n/a,n/a,-10382.321647,-4.577849999999671,126,singlets,,1.5469959089270506,0,-10389.658728,1.7304389449212443,1.5564942013451746
26,19,29.0,-5205.728376,0.0086,True,Sella,n/a,n/a,-5203.668578,-2.059798000000228,127,doublets,,0.4964577787639832,0,-5208.634962,0.7618880778412086,0.401099614064065
38,28,25.0,-4164.973147,0.004,True,Sella,n/a,n/a,-4161.798969,-3.1741779999993014,127,singlets,,0.5415251068278276,0,-4169.401504,0.6027510233230188,3.1560972656176873
17,12,184.0,-10368.577085,0.0075,True,Sella,n/a,n/a,-10368.121887,-0.4551980000014737,128,doublets,,0.10612841714217976,0,,,
72,55,71.0,-6213.40536,0.0077,True,Sella,n/a,n/a,-6207.757294,-5.648065999999744,128,singlets,,1.4439389673605285,0,-6218.180155,0.5648304478602586,1.0947986921840973
32,15,30.0,-4238.268252,0.0072,True,Sella,n/a,n/a,-4236.484538,-1.7837140000001455,129,doublets,,0.31842025390984524,0,-4238.60073,1.0710431195384842,4.023519245635112
35,26,141.0,-5274.725256,0.0057,True,Sella,n/a,n/a,-5275.520088,0.7948320000004969,129,singlets,,3.3931170495115803,0,-5281.416301,1.226075201320952,0.3367210843645132
21,16,44.0,-8255.33086,0.01,True,Sella,n/a,n/a,-8254.740188,-0.5906720000002679,130,doublets,,0.16409333011997665,0,,,
40,26,196.0,-5275.140252,0.0099,True,Sella,n/a,n/a,-5272.033034,-3.1072180000001026,130,singlets,,0.4617328978645785,0,-5281.416303,0.31024267768710784,0.3585763071714984
28,18,33.0,-4237.973177,0.0052,True,Sella,n/a,n/a,-4235.594868,-2.3783089999997173,131,doublets,,0.47297858297688566,0,-4239.578437,0.45861048320362185,2.5824014808574964
38,32,46.0,-5242.189864,0.0076,True,Sella,n/a,n/a,-5238.690027,-3.499837000000298,131,singlets,,1.0840591539715867,0,-5249.130436,0.4414443322430779,0.5141324567648479
23,18,275.0,-8373.907057,0.0036,True,Sella,n/a,n/a,-8373.604263,-0.3027940000010858,132,doublets,,0.30008800393862634,0,-8377.49085,1.463044355338789,3.6796051469747337
44,36,317.0,-10384.509758,0.0072,True,Sella,n/a,n/a,-10378.254414,-6.255343999999241,132,singlets,,0.8369688565878691,0,-10389.606144,1.646993854093946,0.5003046692908261
22,14,93.0,-9314.829486,0.0056,True,Sella,n/a,n/a,-9314.290433,-0.5390530000004219,133,doublets,,0.15023175213752882,0,-9315.507124,2.2006458522866104,0.7739527164821407
39,23,277.0,-8389.667399,0.0089,True,Sella,n/a,n/a,-8388.733121,-0.9342780000006314,133,singlets,,0.5170471521104784,0,-8394.565776,0.9615927699467034,1.3005277450945194
33,22,38.0,-3176.78431,0.0038,True,Sella,n/a,n/a,-3176.334933,-0.4493769999999131,134,doublets,,0.26717525622895527,0,-3183.353618,0.5438972401677622,0.6420592719645608
38,29,36.0,-5243.67883,0.0092,True,Sella,n/a,n/a,-5244.215285,0.5364550000003874,134,singlets,,0.2835130450668902,0,-5249.130446,0.7201851529161841,0.4846083599196669
28,17,390.0,-8463.440166,0.0054,True,Sella,n/a,n/a,-8461.74802,-1.6921459999994113,135,doublets,,0.28642197149639775,0,-8463.86268,0.9139156652444839,0.8759129602477035
41,19,189.0,-9330.133523,0.0045,True,Sella,n/a,n/a,-9328.967201,-1.166322000000946,135,singlets,,0.3569643952237178,25,-9332.90499,0.7126780394491593,0.5417252485966875
18,11,205.0,-9431.136096,0.0084,True,Sella,n/a,n/a,-9430.109726,-1.026369999999588,136,doublets,,0.300497305357954,0,-9434.028564,1.5420791171948334,2.9597710852025805
71,62,66.0,-6246.039332,0.0041,True,Sella,n/a,n/a,-6244.276629,-1.7627030000003288,136,singlets,,0.704486688974525,0,-6250.432462,0.4928424541693187,0.45525563276517506
80,64,1163.0,-8430.563071,0.0077,True,Sella,n/a,n/a,-8429.449942,-1.1131290000012086,137,doublets,,1.5496676222975434,0,-8432.581495,1.865400856843239,0.41708157298809206
58,42,41.0,-4220.350669,0.0048,True,Sella,n/a,n/a,-4212.249039,-8.101630000000114,137,singlets,,0.624437398028349,0,-4224.38437,0.8098015036567688,0.957269973637839
21,12,178.0,-9432.599887,0.0083,True,Sella,n/a,n/a,-9430.637243,-1.9626440000010916,138,doublets,,0.23868788663809298,0,-9434.006878,0.9431543304906088,2.0938354911002066
64,30,463.0,-9418.918924,0.0087,True,Sella,n/a,n/a,-9414.94915,-3.9697739999992336,138,singlets,,1.808862979648939,0,-9419.12295,1.2925110574563268,0.26631061170042486
21,16,21.0,-3180.667537,0.0036,True,Sella,n/a,n/a,-3179.140823,-1.5267139999996289,139,doublets,,0.2909870339618956,0,-3183.255668,0.28343513134280274,0.40593830430006594
26,15,103.0,-7301.233385,0.0063,True,Sella,n/a,n/a,-7299.894506,-1.3388790000008157,139,singlets,,0.23559246332654538,0,-7306.953779,0.3502445491171285,0.3387578213613963
24,16,307.0,-9432.260643,0.006,True,Sella,n/a,n/a,-9430.607046,-1.6535970000004454,140,doublets,,0.1909591862280102,0,-9433.935482,1.0523782443657603,1.2478881571659128
58,35,206.0,-7270.396018,0.0066,True,Sella,n/a,n/a,-7258.879664,-11.51635400000032,140,singlets,,0.5504285970332999,0,-7274.80367,2.2507078576121704,0.5583679656231949
36,16,119.0,-5294.652742,0.0061,True,Sella,n/a,n/a,-5292.907707,-1.7450349999999162,141,doublets,,0.8131938322320726,0,-5295.029188,1.2696170531534912,1.1027518209766736
27,18,101.0,-10296.134146,0.0086,True,Sella,n/a,n/a,-10295.399457,-0.7346890000007988,141,singlets,,0.31111738451464005,0,-10299.460311,1.1634695705159706,0.6116596133053802
30,19,190.0,-5260.245952,0.0066,True,Sella,n/a,n/a,-5256.808675,-3.4372769999999946,142,doublets,,0.31851451598828345,0,-5264.42665,1.56340839189267,0.5556753349289971
50,43,234.0,-6300.982394,0.0088,True,Sella,n/a,n/a,-6297.965545,-3.016848999999638,142,singlets,,0.74565124326249,0,-6305.671398,3.1044854204348504,1.086545692756884
24,12,331.0,-9430.509216,0.0093,True,Sella,n/a,n/a,-9429.588062,-0.9211539999996603,143,doublets,,0.32530364864950784,0,-9433.913474,2.092849963881408,3.319785909441868
51,43,269.0,-9330.072972,0.0056,True,Sella,n/a,n/a,-9321.479381,-8.593591000000742,143,singlets,,0.25038431522040305,0,-9332.905039,0.36699755832490616,0.4427507211435152
34,21,621.0,-8463.275477,0.0064,True,Sella,n/a,n/a,-8461.013222,-2.262254999999641,144,doublets,,1.354928914777761,0,-8464.831804,1.4385989145794185,2.371774166488299
36,24,31.0,-6246.399254,0.0022,True,Sella,n/a,n/a,-6245.793874,-0.6053799999999683,144,singlets,,0.29690947414669067,0,-6250.307471,0.4215820392439769,0.3923765692850067
42,32,331.0,-10369.145975,0.0086,True,Sella,n/a,n/a,-10366.379617,-2.766357999998945,145,doublets,,0.5423545572230472,0,-10372.114623,0.6531432297057772,0.31863779747284343
38,24,239.0,-11350.548202,0.0086,True,Sella,n/a,n/a,-11348.95884,-1.5893620000006194,145,singlets,,0.4837504063592673,0,-11355.107092,0.4781959173706194,0.5475598577352209
27,15,29.0,-4206.42316,0.0049,True,Sella,n/a,n/a,-4204.272176,-2.1509839999998803,146,doublets,,0.3105138184675693,0,-4206.766125,0.17493301532338607,0.4266214428357721
39,26,282.0,-7334.275446,0.0098,True,Sella,n/a,n/a,-7328.570088,-5.705357999999251,146,singlets,,2.1606983660202665,0,-7338.4016,0.8719947772521951,3.455148549168293
54,42,591.0,-9399.125423,0.0062,True,Sella,n/a,n/a,-9395.051404,-4.07401899999968,147,doublets,,0.5523489334639213,0,-9400.968402,0.6239790994170568,0.4952088254067956
