pes_calls,iter_steps,tot_time,saddle_energy,saddle_fmax,success,method,dimer_rot,dimer_trans,init_energy,barrier,mol_id,spin,scf,rmsd_init_saddle,nghost,min_energy,rmsd_min_sad,rmsd_min_init
22,16,227.666,-5262.148042,0.00267395,True,GPRD,lbfgs,lbfgs,-5261.503255856968,-0.6447861430315243,048,doublets,,0.18997974155156744,0.0,-5263.484861,0.7719461013381779,0.9651802495366358
0,0,0.0,,,False,GPRD,lbfgs,lbfgs,,,048,singlets,,,,,,
35,29,531.201,-6263.234951,0.0034967,True,GPRD,lbfgs,lbfgs,-6262.449815106627,-0.7851358933730808,049,doublets,,0.23466915616563253,0.0,-6265.016247,20.005416865425506,20.209688340770466
29,22,1789.119,-8445.616772,0.00205688,True,GPRD,lbfgs,lbfgs,-8443.05190527813,-2.564866721870203,049,singlets,,0.551348368744151,0.0,-8446.310364,0.4418926031669672,0.46273577891622
49,41,2245.78,-9312.920074,0.00282821,True,GPRD,lbfgs,lbfgs,-9308.79152783773,-4.1285461622701405,050,doublets,,6.8958546199252755,0.0,-9315.647222,2.9176838680851853,0.3576202276773457
24,17,307.804,-5275.140266,0.00308532,True,GPRD,lbfgs,lbfgs,-5271.984416551822,-3.155849448178742,050,singlets,,1.059260761641548,0.0,-5281.416329,0.497362062398265,0.5065525655735033
19,13,135.54,-4204.781142,0.00539932,True,GPRD,lbfgs,lbfgs,-4199.989427166905,-4.791714833094375,051,doublets,,0.45496322608371054,0.0,-4206.90882,0.33305901934077686,0.3654730997607632
42,35,4557.538,-9444.105638,0.00169693,True,GPRD,lbfgs,lbfgs,-9440.94982828843,-3.1558097115703276,051,singlets,,37.38861972204193,0.0,-9451.025031,1.1863992103407341,3.4150054381651476
0,0,0.0,,,False,GPRD,lbfgs,lbfgs,,,052,doublets,,,,,,
30,23,884.204,-9328.589873,0.00251968,True,GPRD,lbfgs,lbfgs,-9327.329639910142,-1.260233089858957,052,singlets,,0.9487305621965657,0.0,-9331.272101,1.4796376026401457,0.4280630628201222
27,22,916.122,-7407.14866,0.00200546,True,GPRD,lbfgs,lbfgs,-7406.03142231871,-1.1172376812901348,053,doublets,,0.38812386160961543,0.0,-7408.447885,0.45165733785439066,0.12345112632400927
24,16,223.105,-5244.562428,0.00226257,True,GPRD,lbfgs,lbfgs,-5243.517403973129,-1.0450240268710331,053,singlets,,0.6350338626670782,0.0,-5249.130446,0.4791492901312425,0.36216927203733096
27,19,772.72,-10371.048955,0.00246826,True,GPRD,lbfgs,lbfgs,-10370.68507364368,-0.3638813563193253,054,doublets,,1.3295445711121983,0.0,-10371.783042,4.52964144080896,3.1039033234224878
42,35,4494.199,-9445.387899,0.00164551,True,GPRD,lbfgs,lbfgs,-9445.498738683144,0.1108396831441496,054,singlets,,1.3453321928050668,0.0,-9450.986913,5.303396604096671,18.753516437135016
37,30,919.781,-7317.75966,0.00375381,True,GPRD,lbfgs,lbfgs,-7317.208626826673,-0.5510331733266867,055,doublets,,5.857845469760329,0.0,-7321.238629,14.820496133976572,28.012988069221237
35,27,3201.76,-9444.140118,0.00179977,True,GPRD,lbfgs,lbfgs,-9441.550888255837,-2.589229744162367,055,singlets,,1.974912659122921,0.0,-9450.911274,12.680616634501165,12.769127975763581
40,35,2894.608,-8430.246443,0.00190262,True,GPRD,lbfgs,lbfgs,-8429.584395957509,-0.6620470424913947,056,doublets,,3.494495290292237,0.0,-8432.526901,1.8939193132629148,7.020082936793005
29,21,374.064,-8273.802246,0.00329101,True,GPRD,lbfgs,lbfgs,-8272.224364219866,-1.5778817801328842,056,singlets,,0.6589618171554509,0.0,-8276.587036,0.8155378454623488,0.9210464467547725
36,28,1967.105,-10370.444949,0.00226257,True,GPRD,lbfgs,lbfgs,-10367.796714662358,-2.6482343376428616,057,doublets,,1.4014329772170468,0.0,-10372.631266,1.7128893005449841,11.187705427394821
39,31,2132.951,-8389.765181,0.00334243,True,GPRD,lbfgs,lbfgs,-8387.594035951672,-2.171145048328981,057,singlets,,1.096672538524628,0.0,-8394.565679,0.5021408343571345,2.1778561196761466
21,15,170.283,-4203.418606,0.0025711,True,GPRD,lbfgs,lbfgs,-4201.444779736668,-1.97382626333183,058,doublets,,2.114781173897189,0.0,-4204.553856,36.906930773167105,2.684402365608201
33,25,559.089,-10294.382092,0.00287964,True,GPRD,lbfgs,lbfgs,-10292.243915310504,-2.1381766894955945,058,singlets,,0.7726579885085761,0.0,-10299.32933,3.0418802893440344,1.2869891404020175
23,16,268.002,-8258.172181,0.00318817,True,GPRD,lbfgs,lbfgs,-8257.065982577848,-1.1061984221523744,059,doublets,,0.23315523448851708,0.0,-8258.877995,0.16637951101913565,0.1552722231583004
28,21,177.417,-5189.497379,0.00226257,True,GPRD,lbfgs,lbfgs,-5187.194387143377,-2.302991856623521,059,singlets,,0.7502883723347458,0.0,-5192.991176,0.35917841990125715,0.8397455482430762
27,20,420.154,-8254.104859,0.00107986,True,GPRD,lbfgs,lbfgs,-8253.4865733909,-0.6182856090999849,060,doublets,,0.20687463458566122,0.0,-8256.969279,27.357026152586695,37.268234225275016
23,15,195.96,-6214.675478,0.00190262,True,GPRD,lbfgs,lbfgs,-6208.884208725028,-5.791269274972365,060,singlets,,40.854556597265336,0.0,-6215.415353,3.959266548648149,0.7721903737870514
82,76,27570.045,-8376.534609,0.00344528,True,GPRD,lbfgs,lbfgs,-8374.404429502592,-2.1301794974078803,061,doublets,,2.583148683337928,0.0,-8376.669657,43.01911956353616,18.027045144407538
23,15,370.361,-7299.813808,0.00118271,True,GPRD,lbfgs,lbfgs,-7297.483641689002,-2.330166310997811,061,singlets,,0.2340417923823089,0.0,-7306.953771,0.46671028914519463,0.5199299024937909
43,37,4535.68,-7407.05819,0.00308532,True,GPRD,lbfgs,lbfgs,-7405.008600142855,-2.049589857144383,062,doublets,,0.3725550488274927,0.0,-7408.259426,7.138525370470281,5.559183662854126
23,15,137.625,-4187.261399,0.00246826,True,GPRD,lbfgs,lbfgs,-4185.251464509959,-2.009934490040905,062,singlets,,0.535511052666135,0.0,-4191.389331,1.2178802422380144,0.5181374374899813
29,21,544.472,-7288.705694,0.00323959,True,GPRD,lbfgs,lbfgs,-7287.209080453613,-1.4966135463873798,063,doublets,,0.4095740240006333,0.0,-7288.80428,0.6770599538494422,0.805469532661868
49,41,1417.656,-7269.669923,0.00159408,True,GPRD,lbfgs,lbfgs,-7263.621486930284,-6.048436069716445,063,singlets,,31.77824443626548,0.0,-7274.803663,15.139657726415853,0.8120520768191322
23,15,230.629,-6232.333096,0.00339386,True,GPRD,lbfgs,lbfgs,-6230.734031892113,-1.5990641078869885,064,doublets,,0.5985443871022833,0.0,-6232.423797,1.5360414173815229,1.0722132294304687
28,20,298.601,-6245.023559,0.00190262,True,GPRD,lbfgs,lbfgs,-6243.210422533613,-1.8131364663868226,064,singlets,,0.41698859754987827,0.0,-6250.250609,1.4563396998652547,0.6847796557662666
38,30,1440.148,-6348.492591,0.00149124,True,GPRD,lbfgs,lbfgs,-6347.021014122526,-1.4715768774740354,065,doublets,,0.5693047106664368,0.0,-6352.102268,9.01133557029805,18.01029124936519
0,0,0.0,,,False,GPRD,lbfgs,lbfgs,,,065,singlets,,,,,,
28,22,423.82,-7287.369735,0.00179977,True,GPRD,lbfgs,lbfgs,-7283.736204511015,-3.6335304889853433,066,doublets,,1.269559124872232,0.0,-7289.527376,0.4369717564917341,1.110696721684444
44,36,708.38,-4217.099076,0.00323959,True,GPRD,lbfgs,lbfgs,-4215.362075099203,-1.737000900797284,066,singlets,,3.3568927325252647,0.0,-4224.060452,16.45544128480384,0.6679217571206395
54,48,4862.968,-7373.022205,0.00185119,True,GPRD,lbfgs,lbfgs,-7371.457358647199,-1.5648463528013963,067,doublets,,0.7834254362103097,0.0,-7376.282554,13.647970477675289,21.44356872463573
